source_id,subject,relative_path,decision,public_action,reason
SRC-0833,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110103.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0834,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110115.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0835,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110244.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0836,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110314.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0837,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110323.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0838,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110328.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0839,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110332.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0840,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110335.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0841,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110339.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0842,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110347.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0843,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110357.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0844,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110440.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0845,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110449.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0846,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110455.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0847,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110459.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0848,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110503.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0849,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR].zip,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Archive provenance retained; publish curated extracted sources only.
SRC-0850,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.cache\sim\ssm.db,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0851,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.cache\wt\project.wpc,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0852,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.cache\wt\xsim.wdf,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0853,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.hw\mux_8to1.lpr,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0854,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.ip_user_files\README.txt,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0855,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\compile.bat,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Original project or simulator context retained as supporting execution evidence.
SRC-0856,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\compile.log,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0857,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\dec_3to8_tb.tcl,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0858,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\dec_3to8_tb_behav.wdb,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Retained for provenance; not selected for direct publication.
SRC-0859,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\elaborate.bat,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Original project or simulator context retained as supporting execution evidence.
SRC-0860,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\elaborate.log,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Original project or simulator context retained as supporting execution evidence.
SRC-0861,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\mux_8to1_tb.tcl,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0862,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\mux_8to1_tb_behav.wdb,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Retained for provenance; not selected for direct publication.
SRC-0863,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\mux_8to1_tb_vhdl.prj,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Original project or simulator context retained as supporting execution evidence.
SRC-0864,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\simulate.bat,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Original project or simulator context retained as supporting execution evidence.
SRC-0865,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\simulate.log,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0866,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xelab.pb,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0867,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\Compile_Options.txt,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0868,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\obj\xsim_0.win64.obj,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0869,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\obj\xsim_1.c,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0870,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\obj\xsim_1.win64.obj,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0871,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\TempBreakPointFile.txt,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0872,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\xsim.dbg,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0873,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\xsim.mem,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0874,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\xsim.reloc,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0875,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\xsim.rlx,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0876,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\xsim.rtti,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0877,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\xsim.svtype,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0878,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\xsim.type,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0879,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\xsim.xdbg,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0880,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\xsimcrash.log,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0881,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\xsimk.exe,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0882,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\xsimkernel.log,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0883,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\xsimSettings.ini,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0884,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\Compile_Options.txt,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0885,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\obj\xsim_0.win64.obj,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0886,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\obj\xsim_1.c,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0887,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\obj\xsim_1.win64.obj,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0888,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\TempBreakPointFile.txt,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0889,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\xsim.dbg,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0890,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\xsim.mem,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0891,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\xsim.reloc,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0892,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\xsim.rlx,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0893,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\xsim.rtti,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0894,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\xsim.svtype,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0895,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\xsim.type,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0896,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\xsim.xdbg,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0897,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\xsimcrash.log,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0898,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\xsimk.exe,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0899,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\xsimkernel.log,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0900,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\xsimSettings.ini,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0901,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\dec_3to8.vdb,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0902,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\dec_3to8_tb.vdb,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0903,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\mux_8to1.vdb,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0904,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\mux_8to1_tb.vdb,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0905,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\xil_defaultlib.rlx,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0906,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.ini,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0907,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xvhdl.log,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Original project or simulator context retained as supporting execution evidence.
SRC-0908,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xvhdl.pb,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0909,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.srcs\sim_1\new\mux_8to1_tb.vhd,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0910,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.srcs\sources_1\new\mux_8to1.vhd,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
