asset_id,archive,nested_archive,original_path,original_filename,extension,byte_size,width,height,aspect_ratio,file_hash_sha256,perceptual_hash,project,course,source_type,evidence_status,contains_person,contains_personal_information,contains_student_id,contains_local_path,contains_third_party_material,text_readability,technical_relevance,evidence_strength,readability_score,resolution_score,privacy_safety,uniqueness,recruiter_value,selection_score,duplicate_group,preferred_source,publication_status,publication_reason,public_filename,github_readme,github_pages_ko,github_pages_en,notion_parent,notion_detail,caption_ko,caption_en,alt_ko,alt_en,source_page_or_sheet,public_locations
COU-84068f4bd27d,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 230647.png,스크린샷 2026-06-09 230647.png,.png,93146,988,802,1.2319,84068f4bd27d4525d2b0f8c2a9125acd45d39386d47235bc855755f461f6ab89,aad59580812afe7e,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,NEAR-0049,COU-988da8eef2fe,Near Duplicate,Visually similar to higher-resolution/preferred source COU-988da8eef2fe,,,,,,,RF/Microwave의 스크린샷 2026-06-09 230647 — Standalone Source Visual,스크린샷 2026-06-09 230647 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 230647 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 230647 from the RF/Microwave project,,electrical-engineering-coursework-portfolio:docs/gallery/rf-microwave/microstrip-response-marker.png
COU-4c87a38e9232,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 230926.png,스크린샷 2026-06-09 230926.png,.png,121657,993,805,1.2335,4c87a38e923223a75a62c4a8807fe1c692637f1c7c9c46954ec1824ae4104d0d,d9d58580a078fa5f,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,RF/Microwave의 스크린샷 2026-06-09 230926 — Standalone Source Visual,스크린샷 2026-06-09 230926 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 230926 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 230926 from the RF/Microwave project,,
COU-480d436446d1,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 233922.png,스크린샷 2026-06-09 233922.png,.png,21601,1017,823,1.2357,480d436446d173686d15c411150a77734d1819827bb12010afaba289f003f796,92336cb0876db28f,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,EXACT-0192,COU-480d436446d1,Exact Duplicate,Byte-identical to preferred source COU-480d436446d1,,,,,,,RF/Microwave의 스크린샷 2026-06-09 233922 — Standalone Source Visual,스크린샷 2026-06-09 233922 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 233922 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 233922 from the RF/Microwave project,,
COU-bc85f5e8e5f4,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 233950.png,스크린샷 2026-06-09 233950.png,.png,46221,693,431,1.6079,bc85f5e8e5f43c72be13fd2a8ad416ac29e68f97fd852397d8a4652164b65c21,c06eeae69d9c624a,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Moderate,5,5,3,2,5,5,3,28,EXACT-0195,COU-bc85f5e8e5f4,Exact Duplicate,Byte-identical to preferred source COU-bc85f5e8e5f4,,,,,,,RF/Microwave의 스크린샷 2026-06-09 233950 — Standalone Source Visual,스크린샷 2026-06-09 233950 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 233950 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 233950 from the RF/Microwave project,,
COU-b51e9c437b6f,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 234018.png,스크린샷 2026-06-09 234018.png,.png,119250,991,781,1.2689,b51e9c437b6f8ab908f204ef3ef57562c91dc897e7c7b74b92c0604e52ac2ffe,99d58580a8fa5a5f,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,EXACT-0196,COU-b51e9c437b6f,Exact Duplicate,Byte-identical to preferred source COU-b51e9c437b6f,,,,,,,RF/Microwave의 스크린샷 2026-06-09 234018 — Standalone Source Visual,스크린샷 2026-06-09 234018 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 234018 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 234018 from the RF/Microwave project,,
COU-e19d3e933930,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 234414.png,스크린샷 2026-06-09 234414.png,.png,123047,975,798,1.2218,e19d3e933930543ae9003021b1e032b92b0ec7d2dfa19f5a96b6cf249dea3ea8,9bd58580e87a781f,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,RF/Microwave의 스크린샷 2026-06-09 234414 — Standalone Source Visual,스크린샷 2026-06-09 234414 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 234414 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 234414 from the RF/Microwave project,,
COU-5e89fd2b2c16,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 234525.png,스크린샷 2026-06-09 234525.png,.png,129083,991,815,1.216,5e89fd2b2c161c9fd379536375593644b23862a41e72889be42870dde29de64c,99d58580a07afa5f,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,EXACT-0199,COU-5e89fd2b2c16,Exact Duplicate,Byte-identical to preferred source COU-5e89fd2b2c16,,,,,,,RF/Microwave의 스크린샷 2026-06-09 234525 — Standalone Source Visual,스크린샷 2026-06-09 234525 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 234525 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 234525 from the RF/Microwave project,,
COU-00e051bcb6d9,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 234714.png,스크린샷 2026-06-09 234714.png,.png,52113,676,496,1.3629,00e051bcb6d9756a65eec3dc3e5b0cef999c6c1b0ae9c98839084a36e3b5a506,d1104ee65e9d8ce3,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Moderate,5,5,3,2,5,5,3,28,EXACT-0198,COU-00e051bcb6d9,Exact Duplicate,Byte-identical to preferred source COU-00e051bcb6d9,,,,,,,RF/Microwave의 스크린샷 2026-06-09 234714 — Standalone Source Visual,스크린샷 2026-06-09 234714 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 234714 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 234714 from the RF/Microwave project,,
COU-669317b9c9ef,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 234731.png,스크린샷 2026-06-09 234731.png,.png,90025,1148,778,1.4756,669317b9c9efd9be20f416d606df09a73c64a650c1e153a12a8b11849d651b1e,e79c9899999c98b1,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,EXACT-0197,COU-669317b9c9ef,Exact Duplicate,Byte-identical to preferred source COU-669317b9c9ef,,,,,,,RF/Microwave의 스크린샷 2026-06-09 234731 — Standalone Source Visual,스크린샷 2026-06-09 234731 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 234731 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 234731 from the RF/Microwave project,,
COU-d02dd6ea2a1d,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 234938.png,스크린샷 2026-06-09 234938.png,.png,125441,999,793,1.2598,d02dd6ea2a1dcd6459044d8cd12baee576e26058d80f35916f920a15ca70e944,99d58580a8f8787f,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,RF/Microwave의 스크린샷 2026-06-09 234938 — Standalone Source Visual,스크린샷 2026-06-09 234938 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 234938 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 234938 from the RF/Microwave project,,
COU-f37493c95554,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 235101.png,스크린샷 2026-06-09 235101.png,.png,126080,992,821,1.2083,f37493c95554bf1f50a831212d5d76e972a6dab0adc71b89ee6417e1672486a4,99d58580a07af87f,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,EXACT-0200,COU-f37493c95554,Exact Duplicate,Byte-identical to preferred source COU-f37493c95554,,,,,,,RF/Microwave의 스크린샷 2026-06-09 235101 — Standalone Source Visual,스크린샷 2026-06-09 235101 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 235101 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 235101 from the RF/Microwave project,,
COU-963856f1a4d6,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 235200.png,스크린샷 2026-06-09 235200.png,.png,105322,997,774,1.2881,963856f1a4d6f9a7ca293d5198d96a872b8e2a52aba4f73bab684674b35f24c7,aad795a080a27b7e,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,RF/Microwave의 스크린샷 2026-06-09 235200 — Standalone Source Visual,스크린샷 2026-06-09 235200 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 235200 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 235200 from the RF/Microwave project,,
COU-f679d88153ee,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 235350.png,스크린샷 2026-06-09 235350.png,.png,111102,986,781,1.2625,f679d88153ee2f16e0867c2ca5df2b5fabc700af4a46bdd1b61ca62095823147,99d7858080aa7e7f,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,EXACT-0201,COU-f679d88153ee,Exact Duplicate,Byte-identical to preferred source COU-f679d88153ee,,,,,,,RF/Microwave의 스크린샷 2026-06-09 235350 — Standalone Source Visual,스크린샷 2026-06-09 235350 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 235350 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 235350 from the RF/Microwave project,,
COU-fc7fc5b66187,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 235410.png,스크린샷 2026-06-09 235410.png,.png,46448,687,372,1.8468,fc7fc5b661872bb72cc62d20c533ded66df57c0997874d3631f9d950d77befa0,c12aea949dc2e76a,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Moderate,5,5,3,2,5,5,3,28,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,RF/Microwave의 스크린샷 2026-06-09 235410 — Standalone Source Visual,스크린샷 2026-06-09 235410 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 235410 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 235410 from the RF/Microwave project,,
COU-7e2763d2b0d5,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 235700.png,스크린샷 2026-06-09 235700.png,.png,147552,1003,680,1.475,7e2763d2b0d54a0cffee0f0a8d03a63e4a39f0f01da0ed30a990d93a7fdfd4b2,dfecbcc18193a186,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,EXACT-0193,COU-7e2763d2b0d5,Exact Duplicate,Byte-identical to preferred source COU-7e2763d2b0d5,,,,,,,RF/Microwave의 스크린샷 2026-06-09 235700 — Standalone Source Visual,스크린샷 2026-06-09 235700 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 235700 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 235700 from the RF/Microwave project,,
COU-a5a5e0375825,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 235751.png,스크린샷 2026-06-09 235751.png,.png,98573,1000,801,1.2484,a5a5e037582559d3cdca6eede78c60c08a27274d2318732608f1f79401403072,d39d85808070fe7f,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,EXACT-0194,COU-a5a5e0375825,Exact Duplicate,Byte-identical to preferred source COU-a5a5e0375825,,,,,,,RF/Microwave의 스크린샷 2026-06-09 235751 — Standalone Source Visual,스크린샷 2026-06-09 235751 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 235751 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 235751 from the RF/Microwave project,,
COU-2125a339db44,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 235823.png,스크린샷 2026-06-09 235823.png,.png,104625,486,600,0.81,2125a339db445d401d6c35f1d513d89c45ed702b4b7d70acf9dfc51ae93f2915,d0620bfafab078e1,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Moderate,5,5,3,2,5,5,3,28,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,RF/Microwave의 스크린샷 2026-06-09 235823 — Standalone Source Visual,스크린샷 2026-06-09 235823 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 235823 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 235823 from the RF/Microwave project,,
COU-b025d5d751a3,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-10 000140.png,스크린샷 2026-06-10 000140.png,.png,3142,336,305,1.1016,b025d5d751a37b18b4903abf1325e06f150c82d65318331798137521c9118af5,92a52d1f1b7a90ec,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Low,5,5,2,2,5,5,3,27,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,RF/Microwave의 스크린샷 2026-06-10 000140 — Standalone Source Visual,스크린샷 2026-06-10 000140 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-10 000140 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-10 000140 from the RF/Microwave project,,
COU-50ee5d7b0b88,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-10 000154.png,스크린샷 2026-06-10 000154.png,.png,53719,922,852,1.0822,50ee5d7b0b88feb7ee739cff648f44d7fa9c8a571fa5f57bb2da5fd9a779b7a0,b325c82bee3ae415,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,RF/Microwave의 스크린샷 2026-06-10 000154 — Standalone Source Visual,스크린샷 2026-06-10 000154 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-10 000154 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-10 000154 from the RF/Microwave project,,
COU-755b5d4b3858,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-10 000156.png,스크린샷 2026-06-10 000156.png,.png,62163,1214,839,1.447,755b5d4b3858e46eae9b68e6ed4f95c4215e1fd870104f6adec53ca01a562e83,b74d2be86d28e254,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,4,5,5,3,31,,,Requires User Review,High-scoring technical visual; requires manual content/copyright review,,,,,,,RF/Microwave의 스크린샷 2026-06-10 000156 — Standalone Source Visual,스크린샷 2026-06-10 000156 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-10 000156 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-10 000156 from the RF/Microwave project,,
COU-fb5751864c32,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-10 000228.png,스크린샷 2026-06-10 000228.png,.png,18124,468,740,0.6324,fb5751864c320c5316fcfb74fc5c0647628f8c1653fe6e44cf4a6cef25afc024,978a70a2782af56b,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Moderate,5,5,3,2,5,5,3,28,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,RF/Microwave의 스크린샷 2026-06-10 000228 — Standalone Source Visual,스크린샷 2026-06-10 000228 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-10 000228 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-10 000228 from the RF/Microwave project,,
COU-1823b86f2e27,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-10 001638.png,스크린샷 2026-06-10 001638.png,.png,71760,1091,788,1.3845,1823b86f2e27af551529d503e111f8fd70782dcce419ce7d7f5c4cd78dbf35c6,b34baa65aaaac594,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,NEAR-0059,COU-1823b86f2e27,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,RF/Microwave의 스크린샷 2026-06-10 001638 — Standalone Source Visual,스크린샷 2026-06-10 001638 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-10 001638 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-10 001638 from the RF/Microwave project,,
